dataset,episode_index,horiz_edge_row,horiz_edge_strength,split_row,split_score,tex_ratio_top_bot,n_horiz_upper,table_edge_slope_deg,depth_slope,depth_span,depth_top_bot_gap,depth_bg_frac,depth_bg_row,depth_break
aimihat/so100_tape,1,0.6625,2.5054895671203132,0.8291666666666667,3.0536991448181947,2.0956239400406935,0.0,,1.176139342086861,1.9623858044034928,0.7747275829315186,0.4004296875,0.25893558433663716,0.14349450136947403
aimihat/so100_tape,2,0.14583333333333334,3.790992291908831,0.8291666666666667,3.0360543009653647,2.902942251861264,3.0,0.0,1.0770426231034957,1.8431833035783147,0.7308614701032639,0.40600260416666667,0.2578494655110618,0.11020646229665364
aimihat/so100_tape,3,0.14583333333333334,3.4429067354255656,0.8291666666666667,3.09774548490062,2.1531609348373952,0.0,,1.207214889718744,1.9004438402029953,0.7879096269607544,0.4135286458333333,0.26454228175823646,0.13854826198855422
aimihat/so100_tape,5,0.14583333333333334,3.762859597818115,0.8208333333333333,2.950932458149152,2.559812067862928,2.0,-1.210294168921223,1.205049669500982,2.057053807735681,0.778420701622963,0.439453125,0.25255155741515567,0.13315491453408515
aimihat/so100_tape,6,0.14583333333333334,3.776437236673738,0.48333333333333334,2.9657177135293735,2.733586472489434,1.0,0.0,1.1874403376445657,1.9020219277895525,0.8012810945510864,0.41283854166666667,0.2609316980511588,0.1401056050595189
aimihat/so100_tape,7,0.14583333333333334,4.515293026826547,0.8166666666666667,3.092312507894838,2.4512657094969073,3.0,-2.17474411461005,1.179790493898279,2.115763520048926,0.8000848069787025,0.41725260416666665,0.2596599577868726,0.13241060501190793
aimihat/so100_tape,8,0.14583333333333334,3.026975129353135,0.825,3.1664167230378553,2.1779108176806217,0.0,,1.2059192087772528,1.983887053345534,0.8019981235265732,0.40875,0.264844946237935,0.15083481745256253
aimihat/so100_tape,10,0.14583333333333334,3.360232783452775,0.8291666666666667,3.042957948558322,2.130795093709873,0.0,,1.2337665530279334,1.9486860836465298,0.8027496635913849,0.41986979166666666,0.26281200717185377,0.15374525390085683
aimihat/so100_tape,11,0.14583333333333334,3.926220801111378,0.48333333333333334,2.884706293783461,2.405871799171788,7.0,-5.946863053973502,1.2388081612671267,2.0846574757031484,0.7836598008871078,0.45315104166666664,0.2582952838520558,0.16048057576518945
aimihat/so100_tape,12,0.12916666666666668,2.744376180592561,0.8291666666666667,3.1299878051458387,2.0046623619352846,2.0,-2.057645946948284,1.192881205254187,1.998595354343499,0.7870835438370705,0.4214583333333333,0.26925503157206765,0.14577129100900607
aimihat/so100_tape,13,0.14583333333333334,2.8353559967156756,0.8291666666666667,2.9906306095925563,2.1981996615024992,4.0,2.9609361341637452,1.1943360160901104,1.9865906708095755,0.7900354340672493,0.4302734375,0.27221558531506734,0.14693091251661988
aimihat/so100_tape,15,0.125,3.3387528846534886,0.8083333333333333,3.2565889047351946,2.1531449740694204,1.0,-1.8476102659945894,1.222180186985421,2.0189026201054903,0.8055519461631775,0.42139322916666666,0.26620642380878934,0.1322425235715937
aimihat/so100_tape,16,0.12916666666666668,3.476727341043348,0.8458333333333333,3.1256326605006306,2.051584024936525,3.0,-1.1873073157288303,1.2202077977913106,1.9999143692437351,0.8218973875045776,0.45013020833333334,0.2763876096404966,0.14295941291969702
aimihat/so100_tape,17,0.14583333333333334,2.773321354362164,0.8458333333333333,3.1488030320998184,1.908347777517343,0.0,,1.1984809477115468,1.990591120637618,0.8205161094665527,0.45026041666666666,0.2760100282892619,0.1416491987681337
aimihat/so100_tape,18,0.12916666666666668,3.4699004152251174,0.8458333333333333,2.9538100510629293,2.299552835465261,4.0,0.0,1.210128779681192,2.1788052916071674,0.7901003658771515,0.4963020833333333,0.25766938712962106,0.14027144113195078
aimihat/so100_tape,20,0.14583333333333334,3.4361556108486413,0.48333333333333334,2.8137741514829853,2.047443769145928,5.0,13.041890526661973,1.2219032851592075,2.0022492681138737,0.8143731132149696,0.4826953125,0.25434366643946493,0.15988986683108872
aimihat/so100_tape,21,0.12916666666666668,2.922460031658692,0.8208333333333333,3.06514181322269,1.9347889934929314,1.0,0.0,1.274791654483072,1.956519323079627,0.8312948793172836,0.4257421875,0.26554993401439336,0.18501060603310304
aimihat/so100_tape,22,0.12916666666666668,2.9217588084908073,0.8,3.174123185727831,1.9172079342311568,4.0,15.90138993452743,1.2223357017729315,1.9881437109140034,0.7961484342813492,0.4244140625,0.26418277824524516,0.15156769760880487
aimihat/so100_tape,23,0.12916666666666668,3.0563643779022684,0.8,3.2440526090847692,2.207371560113536,2.0,0.0,1.2575147526594823,2.062925051720781,0.8343348503112793,0.43537760416666665,0.27087748733238787,0.1362990513920734
aimihat/so100_tape,25,0.1375,3.095815412101698,0.8083333333333333,3.1710914257729947,2.293658955148432,4.0,-1.1344216309770019,1.156602128541898,1.6684507951123102,0.787748709321022,0.40475260416666664,0.23941467012773043,0.19404818323068962
aimihat/so100_tape,26,0.14583333333333334,3.2996370839920446,0.1625,2.8796000357582034,1.9775069671830137,3.0,-15.09552084421108,1.208865353705585,1.7018392893058132,0.8003312796354294,0.4294140625,0.252208803852737,0.19336530259075904
aimihat/so100_tape,27,0.14583333333333334,3.2099472894623715,0.8458333333333333,3.0915707254090545,2.227481721709331,1.0,3.0355691250555594,1.0981234850485475,1.7358533426345149,0.8133987188339233,0.40067708333333335,0.24144184763957016,0.14205005007282537
aimihat/so100_tape,29,0.14583333333333334,3.226856597741454,0.8458333333333333,3.168789681508343,2.0788571285210877,3.0,2.990344975165371,1.1993658176287676,1.6744745031517088,0.8035588264465332,0.434921875,0.25546399521588037,0.20967311703315997
aractingi/push_cube_offline_data,0,0.3125,2.1763135879501414,0.10416666666666667,3.410752319533921,1.018447634621911,0.0,,1.2735236623305621,1.5762179527443843,0.8088317662477493,0.48115885416666665,0.2747206759417453,0.24097671555782488
aractingi/push_cube_offline_data,1,0.32916666666666666,2.6791118274429007,0.10416666666666667,3.3260208453422813,1.1249991100477028,0.0,,1.2763601473744435,1.567016536522082,0.8040494173765182,0.48270833333333335,0.2734944822965782,0.21375105585104698
aractingi/push_cube_offline_data,2,0.3125,2.345750875202013,0.1,3.684716001213173,0.8161385361537454,0.0,,1.2338010038900158,1.5831961008089133,0.7718771398067474,0.4942317708333333,0.2800057938276995,0.26177164537779907
aractingi/push_cube_offline_data,3,0.6291666666666667,3.080213960308621,0.1375,3.691648576351357,0.873955555615353,0.0,,1.257282966980686,1.5222743373623078,0.7837379276752472,0.49291666666666667,0.2728937360515249,0.2428422721912938
aractingi/push_cube_offline_data,5,0.30833333333333335,2.0433804796386146,0.10833333333333334,3.6069474095183667,0.84662405614872,0.0,,1.2462303350658976,1.4977927803387028,0.7732508927583694,0.49526041666666665,0.27718697239479356,0.2709559732191498
aractingi/push_cube_offline_data,6,0.21666666666666667,2.0855068933229113,0.1,3.5318815308443394,0.9306542642557393,0.0,,1.2817878861352918,1.5662954357434407,0.8014756739139557,0.5021484375,0.27768138018354055,0.252556569133691
aractingi/push_cube_offline_data,7,0.6166666666666667,2.5223172998695955,0.12083333333333333,3.7200378824334717,0.8023288853081203,0.0,,1.2832119227724639,1.566809082978851,0.8079724162817001,0.4898046875,0.2754564475711651,0.23596631466712056
aractingi/push_cube_offline_data,8,0.6208333333333333,2.538827293651086,0.14166666666666666,3.694006170790764,0.8515938831110277,0.0,,1.2941995852935362,1.4792063417263352,0.7983065843582153,0.49140625,0.2724824997283772,0.23132298396719897
aractingi/push_cube_offline_data,10,0.6166666666666667,2.0731550333889297,0.1,3.576836234514222,0.8226856255560906,0.0,,1.2707364670295698,1.5183926063810902,0.7899729907512665,0.49352864583333333,0.27643156937600133,0.254599593969768
aractingi/push_cube_offline_data,11,0.6291666666666667,2.79477651965708,0.125,3.388586567262004,1.0803189671972089,0.0,,1.2812982056575635,1.5398219510073978,0.8022638410329819,0.499453125,0.27554239611360143,0.2344272029476596
aractingi/push_cube_offline_data,12,0.31666666666666665,2.3428770049750813,0.12083333333333333,3.4450111146792755,0.976652370405486,1.0,-3.990913098429786,1.2570298111392328,1.495277743913034,0.7788363993167877,0.4835286458333333,0.27307117026928207,0.24564454557285914
aractingi/push_cube_offline_data,13,0.31666666666666665,2.503669229437688,0.1,3.37324314889445,0.944065577666607,1.0,-3.9115718125286634,1.2890658842296414,1.5906860046989764,0.8075548708438873,0.4894791666666667,0.27777487153413755,0.253694347260827
aractingi/push_cube_offline_data,15,0.6166666666666667,2.74671077495362,0.13333333333333333,3.183919114925655,0.9236607390220972,0.0,,1.2562762091416113,1.5339411301284864,0.7942991852760315,0.500703125,0.275473842245465,0.24979188758191032
aractingi/push_cube_offline_data,16,0.3125,2.1475144798995425,0.10833333333333334,3.298777205369099,0.9584119242626619,0.0,,1.2775398624849112,1.5608980752374453,0.8132871836423874,0.48333333333333334,0.27469070119751837,0.23102571156417412
aractingi/push_cube_offline_data,17,0.21666666666666667,2.1521151095270015,0.1,3.49463117246072,1.1500966199725822,1.0,-4.253836436119187,1.2963137724870388,1.454220536880664,0.8112698048353195,0.4744921875,0.2749761493301662,0.2437939698545081
aractingi/push_cube_offline_data,18,0.32083333333333336,2.2071796034581754,0.11666666666666667,2.623659190270837,0.9972927368260398,0.0,,1.2917747306719798,1.6073682667726192,0.8179800659418106,0.49149739583333335,0.2764371642823897,0.23612794111922658
aractingi/push_cube_offline_data,20,0.3125,2.6832174787139995,0.10833333333333334,3.2628482252072484,0.9320548056899469,0.0,,1.2801366456696814,1.5236376726746277,0.7958119809627533,0.4918489583333333,0.2792885367788563,0.2657653252068097
aractingi/push_cube_offline_data,21,0.30833333333333335,2.1469876164867947,0.10416666666666667,3.2966035595707983,0.9190471141846108,0.0,,1.2210095687207414,1.5605114269143274,0.7577972561120987,0.48053385416666666,0.2768503774533618,0.21621834112017607
aractingi/push_cube_offline_data,22,0.3333333333333333,2.6931361548212602,0.125,3.322261253976246,1.0484209085351608,0.0,,1.2829381593610711,1.4914254844281996,0.800049901008606,0.4871484375,0.2729123197617636,0.25413995464601036
aractingi/push_cube_offline_data,23,0.30833333333333335,2.2403943564570925,0.10416666666666667,3.3054649586000244,0.9366972477647927,0.0,,1.292013054039909,1.612003850639443,0.8174573183059692,0.48602864583333333,0.2757095411321832,0.22693715680140703
aractingi/push_cube_offline_data,25,0.31666666666666665,2.471998107604496,0.1,3.498462497407756,0.8274921354165752,0.0,,1.2682601875945165,1.5870982768990947,0.8035337179899216,0.49606770833333336,0.2775932845287127,0.2003918563394663
aractingi/push_cube_offline_data,26,0.3125,2.301035682722215,0.1,3.305784286968533,0.9075337654972209,0.0,,1.2594880706748819,1.6476496480133787,0.793026901781559,0.490703125,0.27902795995183277,0.23153902401184828
aractingi/push_cube_offline_data,27,0.21666666666666667,2.1403071393486526,0.1375,3.313678331086835,0.9581735966750092,0.0,,1.2752716746288593,1.602942923383311,0.7963712364435196,0.5008072916666667,0.27579848958130493,0.21284576602705343
aractingi/push_cube_offline_data,29,0.30833333333333335,2.9825333012026882,0.1,3.1914802006575624,0.9396361641319909,0.0,,1.2720517975604992,1.5908145839446806,0.792741447687149,0.504140625,0.28066465361272286,0.21407650252867083
bensprenger/chess_game_001_blue_stereo,0,0.4583333333333333,3.1489394124847614,0.1,3.365238454891065,1.106350033372735,2.0,0.0,1.0076354697984526,2.045565521453749,0.635907918214798,0.265546875,0.26671803955794693,0.04227646928872847
bensprenger/chess_game_001_blue_stereo,13,0.7708333333333334,2.4858586945547376,0.1,4.005079625897968,0.9932719420719561,0.0,,0.4282785267534039,2.8255246171560793,0.1858249306678772,0.2535807291666667,0.2816940504133075,0.14029486611288097
bensprenger/chess_game_001_blue_stereo,26,0.44166666666666665,2.6262421494663637,0.1,3.8119087011129076,1.0500583884173165,3.0,0.0,0.917314875326405,2.071576992327675,0.40080225467681885,0.3241276041666667,0.29981458718629544,0.021455745977194008
bensprenger/chess_game_001_blue_stereo,39,0.4375,2.457035701991841,0.1,4.01105795509813,0.9127785466542327,2.0,2.1437608652234132,0.7080589506193774,2.803308538423614,0.37500736117362976,0.30778645833333335,0.28964744024319394,0.018062406647160415
bensprenger/chess_game_001_blue_stereo,53,0.44166666666666665,3.0790215643674754,0.1,3.8624123058969437,0.9314739446652828,2.0,0.0,1.0524096558846818,1.9875059999987943,0.6263961941003799,0.3280338541666667,0.2927853871874817,0.026479107208639302
bensprenger/chess_game_001_blue_stereo,66,0.7166666666666667,2.3558833375094035,0.1,3.8900753955780507,0.9693805131804445,2.0,-16.00740429609985,0.5442705682837008,1.9962454735095012,0.19985926151275635,0.26153645833333333,0.31126969928887377,0.022207298236453146
bensprenger/chess_game_001_blue_stereo,79,0.44166666666666665,4.583490553634332,0.1,3.867393612519036,1.0295463413872845,3.0,5.042451069170909,0.18532204011639783,2.0833651749064854,-0.13806527853012085,0.2184765625,0.2841116149121448,0.032103224530048775
bensprenger/chess_game_001_blue_stereo,93,0.44166666666666665,2.90622802177839,0.1,3.76217501596893,0.9162119186913834,6.0,0.9240453527727084,0.5631628387703491,1.9207574897922959,0.21940195560455322,0.23880208333333333,0.3103621505454844,0.04015350516605837
bensprenger/chess_game_001_blue_stereo,106,0.44583333333333336,3.752159921276883,0.1,3.8456701564495592,0.8771299680121726,2.0,0.0,0.7713204287008262,2.2766914444708877,0.19092720746994019,0.3097265625,0.29564107394549216,0.020905235288455983
bensprenger/chess_game_001_blue_stereo,119,0.44166666666666665,3.039796003621975,0.1,3.7792695987579665,0.8898434863167365,2.0,1.948085006514944,0.6609503016555119,2.577517628802975,0.13822755217552185,0.3043489583333333,0.2943990980931142,0.019453831469431134
bensprenger/chess_game_001_blue_stereo,133,0.44583333333333336,3.419831953003966,0.1,3.966786470724207,0.8018992235754974,0.0,,1.081981300986498,1.8981929036065885,0.6428050100803375,0.3441015625,0.2954465391598202,0.024133702982881502
bensprenger/chess_game_001_blue_stereo,146,0.44583333333333336,2.602388599989471,0.1,3.8713362474349102,0.9569502590807831,2.0,0.0,0.7355980439471733,2.7088901068681444,0.35893088579177856,0.31296875,0.29494321975892507,0.024943526598064533
bensprenger/chess_game_001_blue_stereo,159,0.44583333333333336,3.9849071528317923,0.1,3.8396153400455186,0.9645107914513638,2.0,-15.051219992590973,0.40025780460894306,1.7685471640851733,0.08110177516937256,0.18399739583333333,0.28942806240116015,0.13477186052587603
bensprenger/chess_game_001_blue_stereo,172,0.4083333333333333,2.2784141473320476,0.1,3.503835759391119,1.063322562924786,0.0,,0.958139838569289,2.33146994006666,0.5663972795009613,0.349375,0.2930350134604781,0.021171861531117806
bensprenger/chess_game_001_blue_stereo,186,0.7166666666666667,2.5387840588844783,0.1,4.178818015633831,0.9035459115242928,0.0,,-0.1272158385792921,2.5038062832572185,-0.39968034625053406,0.21904947916666667,0.2956370499940682,0.050023026848674
bensprenger/chess_game_001_blue_stereo,199,0.45,3.090557303107853,0.1,3.6736541017293716,1.1253056440422144,0.0,,0.9951958407863581,2.28368164338763,0.5862779021263123,0.33282552083333333,0.2909625166084773,0.02087807235908644
bensprenger/chess_game_001_blue_stereo,212,0.7208333333333333,2.3791515223369917,0.1,3.854123563677722,0.9722647480160563,3.0,4.106497165170424,0.8335994668690521,2.1150249417074565,0.35584408044815063,0.28651041666666666,0.286090052854597,0.06530853230960029
bensprenger/chess_game_001_blue_stereo,226,0.7208333333333333,2.290944102574954,0.1,4.008394375141477,0.9090287194112593,1.0,1.1534504511053711,0.6162212546429332,1.7728693677160963,0.2106354832649231,0.26436197916666665,0.2856186927050994,0.022929831690731546
bensprenger/chess_game_001_blue_stereo,239,0.6791666666666667,2.5369189668736585,0.1,3.776928381916756,0.8856459657085216,1.0,0.8303154862580158,1.144447718744705,1.7767743561110796,0.6525217592716217,0.3436458333333333,0.29677054413598136,0.024063182398660357
bensprenger/chess_game_001_blue_stereo,252,0.39166666666666666,2.7636246520169183,0.1,3.9419031246443033,0.9564704725593313,1.0,-3.0664855011258965,0.3115331581623808,2.1231632456986067,-0.06297576427459717,0.24481770833333333,0.2875893644359921,0.03152512442005589
bensprenger/chess_game_001_blue_stereo,266,0.4,2.606611985183786,0.1,4.430223797534808,0.8118961967066998,3.0,-10.097504384075279,0.6056231184905969,1.852677403014227,0.12448346614837646,0.3216276041666667,0.3190440513732525,0.024473660760979562
bensprenger/chess_game_001_blue_stereo,279,0.3958333333333333,2.5299956864187574,0.1,4.33225138628641,0.7697539552288184,0.0,,-0.5704072820221482,2.3403775172404613,-0.32268115878105164,0.15901041666666665,0.30741283352543003,0.03809937323933377
bensprenger/chess_game_001_blue_stereo,292,0.775,2.333325993703991,0.1,4.010258767889334,0.8622180067862186,1.0,17.130301526843596,0.7100696055274046,1.8391108239507343,0.3353186845779419,0.23095052083333334,0.296181091319637,0.03540600811719736
bensprenger/chess_game_001_blue_stereo,307,0.7708333333333334,2.2745288970368107,0.1,4.334233800883201,0.5806481499105625,2.0,0.8615257345672518,0.9483990206363366,2.2418104349929386,0.5452796816825867,0.31028645833333335,0.30045282396051526,0.033748641136163264
bensprenger/left_arm_yellow_brick_in_box_v0,0,0.3375,2.1071643095244603,0.8291666666666667,3.3428763449157706,0.23932801185099978,3.0,4.8365834457353,0.49191849044054303,1.8570155027407669,0.38988544046878815,0.0173828125,0.29701471487001074,0.18376361983798956
bensprenger/left_arm_yellow_brick_in_box_v0,2,0.5208333333333334,2.826234633635417,0.8291666666666667,3.2917544473568534,0.21638479989511464,2.0,3.8785245028477107,0.537162101746246,1.580626948182176,0.33591723442077637,0.05192708333333333,0.3188026422363324,0.292916575973619
bensprenger/left_arm_yellow_brick_in_box_v0,4,0.5041666666666667,3.0103286679172805,0.8291666666666667,3.243878056792178,0.21493170517235036,3.0,4.899092453787759,0.5341573682201504,1.617705447797888,0.34030038118362427,0.0346875,0.31244267279832133,0.24941723618863468
bensprenger/left_arm_yellow_brick_in_box_v0,6,0.5125,3.249355642113359,0.8291666666666667,3.3609620077162727,0.2203174336480944,3.0,4.8365834457353,0.29305346785151465,1.5287258042782657,0.12009885907173157,0.044036458333333334,0.32494946170842925,0.3503890183216985
bensprenger/left_arm_yellow_brick_in_box_v0,8,0.5041666666666667,3.3000781947282167,0.8291666666666667,3.305939995978228,0.21472420026054975,4.0,4.873896422204766,0.3587593220384918,1.502965827402626,0.1849835216999054,0.0301953125,0.31330594452593724,0.40174676665789977
bensprenger/left_arm_yellow_brick_in_box_v0,10,0.49583333333333335,2.919472186543245,0.8708333333333333,3.2907218942510874,0.21069946300921424,3.0,4.799836113904703,0.46359512261443064,1.7728838205567634,0.28578072786331177,0.0007291666666666667,0.285415421398685,0.3449228443249705
bensprenger/left_arm_yellow_brick_in_box_v0,12,0.2875,2.1015061284555427,0.8291666666666667,3.4561475975715554,0.30164367061950753,2.0,5.2812406284451185,0.4993842979739585,1.6225369499475482,0.3400609791278839,0.0077734375,0.29173762816873766,0.29727651836888896
bensprenger/left_arm_yellow_brick_in_box_v0,14,0.3416666666666667,2.1388521611570743,0.8333333333333334,3.4645663438308074,0.25378818115977814,2.0,5.095699919558612,0.6165492353744154,1.6973743386190574,0.4301012456417084,0.0227734375,0.2947936776783386,0.2833945159305634
bensprenger/left_arm_yellow_brick_in_box_v0,17,0.5041666666666667,3.338943194384682,0.8333333333333334,3.3074204298610415,0.24921447094590823,2.0,5.262395399595121,0.6985824920138887,1.7677710054441724,0.49960857629776,0.06561197916666667,0.297336839596752,0.17414165647079102
bensprenger/left_arm_yellow_brick_in_box_v0,19,0.5,2.624074744646209,0.8958333333333334,3.374805521421668,0.2231518366549411,4.0,4.909062138655486,0.6339951352908564,1.7052914448469159,0.48075151443481445,0.037135416666666664,0.2971268785906682,0.12073912943693275
bensprenger/left_arm_yellow_brick_in_box_v0,21,0.525,2.151980614414547,0.8958333333333334,3.2240332563785365,0.22181854087450706,4.0,4.873896422204766,0.4612735387371136,1.6583779160906271,0.31565314531326294,0.034466145833333336,0.3089627003333686,0.030084172817657576
bensprenger/left_arm_yellow_brick_in_box_v0,23,0.6791666666666667,2.996115214387271,0.8666666666666667,3.1893423373715075,0.17455984814347303,2.0,4.873896422204766,0.7655323846687091,1.7271204776711666,0.41872137784957886,0.0,,0.16363673920634714
bensprenger/left_arm_yellow_brick_in_box_v0,25,0.525,2.0067631432987425,0.8958333333333334,3.1245256765736933,0.20851955026944896,2.0,5.273895957351769,0.36415092434935953,1.5858114797602896,0.21155056357383728,0.025729166666666668,0.31243118255890767,0.038608167960358236
bensprenger/left_arm_yellow_brick_in_box_v0,27,0.5,2.9083966109512414,0.8666666666666667,3.3515600229647022,0.20635505805681917,4.0,4.873896422204766,0.34762850817480756,1.7994743625873533,0.1997402310371399,0.002578125,0.2875618105743628,0.42794230330864824
bensprenger/left_arm_yellow_brick_in_box_v0,29,0.49583333333333335,2.6894762168658204,0.8333333333333334,3.416498695153837,0.21363267139953188,2.0,5.069420132612493,0.30208752113644005,1.9986066880469247,0.22239306569099426,0.0032421875,0.2908369881198434,0.30761364447011724
bensprenger/left_arm_yellow_brick_in_box_v0,31,0.5,2.6777772322065196,0.8708333333333333,3.403417059816055,0.2110958664534141,5.0,5.042451069170909,0.3495641479995871,1.9657262388087544,0.24585014581680298,0.0,,0.4004318529813774
bensprenger/left_arm_yellow_brick_in_box_v0,34,0.525,2.9985719126836496,0.8333333333333334,3.2912679969340513,0.21935231267223093,4.0,4.873896422204766,0.5327192872715918,1.6880037060060882,0.3467966914176941,0.02078125,0.3041390086093896,0.32479190487916254
bensprenger/left_arm_yellow_brick_in_box_v0,36,0.5,2.454395775874652,0.8666666666666667,3.2978180455372375,0.22768312419230224,4.0,4.920616036363995,0.5142145964430358,1.8405425450548512,0.338045209646225,0.040299479166666666,0.3060530887313186,0.12741053888686482
bensprenger/left_arm_yellow_brick_in_box_v0,38,0.5833333333333334,1.8643764536135152,0.8958333333333334,3.3517731736179774,0.20182321524026053,2.0,4.873896422204766,0.4822881138280773,1.8620550132815676,0.3300575017929077,0.0,,0.036090606181034754
bensprenger/left_arm_yellow_brick_in_box_v0,40,0.5166666666666667,2.948853560690204,0.8333333333333334,3.284956016178661,0.2267435685496949,4.0,4.735583035029393,0.5735801483714165,1.809535972589982,0.38599593937397003,0.0308203125,0.30521660276500623,0.2109435576178922
bensprenger/left_arm_yellow_brick_in_box_v0,42,0.525,2.474257451084375,0.8666666666666667,3.172880652453993,0.21596078004798425,2.0,4.899092453787759,0.5033411335880718,1.76374348506482,0.33434903621673584,0.039036458333333336,0.30121475683928756,0.10110151955050686
bensprenger/left_arm_yellow_brick_in_box_v0,44,0.3375,2.3098149683810982,0.8333333333333334,3.2455132293569124,0.22674925390229564,2.0,3.979382452678209,0.3163086562413122,1.6325144659919015,0.21258261799812317,0.018802083333333334,0.30401082534568086,0.39315631712176363
bensprenger/left_arm_yellow_brick_in_box_v0,46,0.3375,2.142586698751674,0.8291666666666667,3.3550737143671507,0.25770666761726296,2.0,6.231745605040118,0.23438029367287827,1.6007970019833953,0.22950062155723572,0.011822916666666667,0.30249479291467746,0.41858322973701817
bensprenger/left_arm_yellow_brick_in_box_v0,49,0.3375,2.458147881470751,0.8333333333333334,3.21454147260694,0.23674158456608355,4.0,6.115503566285412,0.23192350473584009,1.7313372364823003,0.18824952840805054,0.0119921875,0.3007282424506744,0.38414145295776203
bensprenger/left_arm_yellow_brick_in_box_with_purple_noise_v0,0,0.3458333333333333,2.199308015967507,0.22083333333333333,2.969081642481934,0.2860741148987882,0.0,,0.7422572322070037,1.4464947022897818,0.49076032638549805,0.20091145833333332,0.24892414657096293,0.16328806329156445
bensprenger/left_arm_yellow_brick_in_box_with_purple_noise_v0,2,0.3416666666666667,2.315097652049354,0.8333333333333334,3.0954389420653525,0.39166014333392607,3.0,4.733438330575481,0.8183530709547607,1.460282938702727,0.5552724152803421,0.2247265625,0.2419849591541712,0.18084218640566013
bensprenger/left_arm_yellow_brick_in_box_with_purple_noise_v0,4,0.3375,2.2785943298977878,0.7916666666666666,2.9334351327053567,0.3262359374650397,4.0,4.825216927109807,0.7520939570023735,1.4833941581898158,0.5173682570457458,0.224375,0.24316781467193463,0.22724251964344566
bensprenger/left_arm_yellow_brick_in_box_with_purple_noise_v0,6,0.5041666666666667,2.7611004076053094,0.2708333333333333,2.8588215486659987,0.24739519512817582,4.0,4.909062138655486,0.5079840834971382,2.0684778466682205,0.3631119728088379,0.16013020833333333,0.2692416564655545,0.43943158394249116
bensprenger/left_arm_yellow_brick_in_box_with_purple_noise_v0,8,0.7958333333333333,2.6471589998838967,0.6208333333333333,2.8244962975622228,0.2134761946159981,2.0,4.8365834457353,0.6859637480686844,1.7027140001546512,0.4106143116950989,0.2034375,0.3118469707584298,0.04919847818478127
bensprenger/left_arm_yellow_brick_in_box_with_purple_noise_v0,10,0.5291666666666667,2.9236102441095313,0.4875,2.8459037065637953,0.21419868658902055,2.0,4.727987818842209,0.5587451676117744,1.6635993057263228,0.31790512800216675,0.17065104166666667,0.31743581623160233,0.03571344394180977
bensprenger/left_arm_yellow_brick_in_box_with_purple_noise_v0,12,0.49583333333333335,3.0518649663217503,0.8333333333333334,2.912743000603683,0.23552077337660193,3.0,4.8365834457353,0.6597834536744431,1.5225335364898038,0.3891316056251526,0.15759114583333333,0.3102446677178486,0.3178636283810351
bensprenger/left_arm_yellow_brick_in_box_with_purple_noise_v0,14,0.49166666666666664,2.7241081254171386,0.8291666666666667,2.8664200033570157,0.24148700183825664,3.0,4.8365834457353,0.5647536303061108,1.495659380277211,0.3301919102668762,0.13149739583333334,0.3185981792803546,0.3344426748825718
bensprenger/left_arm_yellow_brick_in_box_with_purple_noise_v0,17,0.3333333333333333,2.438508174614176,0.225,2.953684634676213,0.26308250279788226,2.0,4.96974072811031,0.6854725632944595,1.4772903489816815,0.4778493195772171,0.22100260416666667,0.23792920432081766,0.3569163342097455
bensprenger/left_arm_yellow_brick_in_box_with_purple_noise_v0,19,0.5083333333333333,2.62012184699572,0.8666666666666667,3.0673038478596717,0.22738849187798746,3.0,4.737443348010103,0.5586171551775053,1.8931722845967196,0.3794513940811157,0.163984375,0.2831905742456891,0.3924447956937778
bensprenger/left_arm_yellow_brick_in_box_with_purple_noise_v0,21,0.3375,2.5322418195359084,0.8583333333333333,2.875430554433024,0.2947315498825804,1.0,4.8365834457353,0.4827159326246992,1.4910653100409297,0.40737348794937134,0.18079427083333333,0.24994131411188433,0.5475766790702405
bensprenger/left_arm_yellow_brick_in_box_with_purple_noise_v0,23,0.3333333333333333,2.4846967572826197,0.7958333333333333,2.991479755256326,0.3004161401661139,2.0,4.830419958289937,0.7813765600036066,1.4830702000428195,0.5257484912872314,0.23602864583333333,0.2435694875279092,0.25757485871591923
bensprenger/left_arm_yellow_brick_in_box_with_purple_noise_v0,25,0.5041666666666667,2.702452624966345,0.8958333333333334,3.353241198567741,0.23241401994787614,3.0,4.8365834457353,0.6555485167104338,1.415544230360056,0.38085871934890747,0.14954427083333333,0.31643857824377075,0.33119597746700363
bensprenger/left_arm_yellow_brick_in_box_with_purple_noise_v0,27,0.5041666666666667,2.6945660798232427,0.49166666666666664,2.9343693917547045,0.21040483937805946,2.0,4.8365834457353,0.5488815830410425,1.777017630066712,0.33861497044563293,0.1018359375,0.3062669489235879,0.3956444057785554
bensprenger/left_arm_yellow_brick_in_box_with_purple_noise_v0,29,0.5083333333333333,2.5195729381116374,0.8958333333333334,3.0992404589340072,0.24184824169591296,5.0,4.986333771235493,0.49054239682972645,1.5496655364100804,0.3281547427177429,0.1307421875,0.30521681190799727,0.515557154231242
bensprenger/left_arm_yellow_brick_in_box_with_purple_noise_v0,31,0.5666666666666667,1.8270777361047348,0.5666666666666667,2.9155655307000585,0.2394148533574279,4.0,4.873896422204766,0.7924455004709718,1.4101427157231898,0.4731798768043518,0.1868359375,0.308507787488872,0.03808519114412256
